   1QRPGLESRC   MMSATSRC    SAT070R     RPGLE       Reporte de Descuentos por Promociones
   1QRPGLESRC   MMSATSRC    SAT070R0    RPGLE       Reporte de Descuentos por Promociones
006 31/08/19  11:05:49                                                                     PÁGINA   21
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT070R1    RPGLE       Reporte de Descuentos por Promociones
   1QRPGLESRC   MMSATSRC    SAT072R0    RPGLE       Inventaior por Jerarquia - Divide
   1QRPGLESRC   MMSATSRC    SAT072R0BK  RPGLE       Inventaior por Jerarquia - Divide       cam.050515
   1QRPGLESRC   MMSATSRC    SAT072R1    SQLRPGLE    Inventaior por Jerarquia - Resume
   1QRPGLESRC   MMSATSRC    SAT072R1BK  SQLRPGLE    Inventaior por Jerarquia - Resume       cam.050515
   1QRPGLESRC   MMSATSRC    SAT072R2    RPGLE       Inventaior por Jerarquia - Recupera
   1QRPGLESRC   MMSATSRC    SAT072R2BK  RPGLE       Inventaior por Jerarquia - Recupera     cam.050515
   1QRPGLESRC   MMSATSRC    SAT072TR0   RPGLE       Inventaior por Jerarquia - Divide
   1QRPGLESRC   MMSATSRC    SAT072TR1   RPGLE       Inventaior por Jerarquia - Resume
   1QRPGLESRC   MMSATSRC    SAT072TR2   RPGLE       Inventaior por Jerarquia - Recupera
   1QRPGLESRC   MMSATSRC    SAT072WR    RPGLE       Inventaior Costo - Pantalla
   1QRPGLESRC   MMSATSRC    SAT072WR0   RPGLE       Inventaior Costo - Divide
   1QRPGLESRC   MMSATSRC    SAT072WR1   SQLRPGLE    Inventaior Costo - Resume
   1QRPGLESRC   MMSATSRC    SAT072WR2   RPGLE       Inventaior Costo - Recupera
   1QRPGLESRC   MMSATSRC    SAT072YR    RPGLE       Inventaior Costo - Pantalla
   1QRPGLESRC   MMSATSRC    SAT072YR0   RPGLE       Inventaior Costo - Divide
   1QRPGLESRC   MMSATSRC    SAT072YR1   SQLRPGLE    Inventaior Costo - Resume
   1QRPGLESRC   MMSATSRC    SAT072YR2   RPGLE       Inventaior Costo - Recupera
   1QRPGLESRC   MMSATSRC    SAT074R     RPGLE       Select rango de Fecha eventos de costo
   1QRPGLESRC   MMSATSRC    SAT074RPRC  RPGLE       Select rango de Fecha eventos de costo
   1QRPGLESRC   MMSATSRC    SAT074R1    RPGLE       Costo actual y original X estilo a nivel cadena
   1QRPGLESRC   MMSATSRC    SAT074R3    RPGLE       Select rango de Fecha eventos de costo
   1QRPGLESRC   MMSATSRC    SAT074R3.1  RPGLE       Select rango de Fecha eventos de costo
   1QRPGLESRC   MMSATSRC    SAT074R4    RPGLE       Costo actual y original X estilo a nivel cadena
   1QRPGLESRC   MMSATSRC    SAT074R4.1  RPGLE       Costo actual y original X estilo a nivel cadena
   1QRPGLESRC   MMSATSRC    SAT074R9A   RPGLE       Costo actual y original X estilo a nivel cadena
   1QRPGLESRC   MMSATSRC    SAT077KR    SQLRPGLE    Reporte EA010 Nivel SKU
   1QRPGLESRC   MMSATSRC    SAT077KR1   SQLRPGLE    Reporte EA010 Nivel SKU
   1QRPGLESRC   MMSATSRC    SAT077R     RPGLE       Reporte EA010
   1QRPGLESRC   MMSATSRC    SAT077RA    RPGLE       Reporte EA010
   1QRPGLESRC   MMSATSRC    SAT077RC    RPGLE       Reporte EA010
   1QRPGLESRC   MMSATSRC    SAT077R0    RPGLE       Reporte EA010
   1QRPGLESRC   MMSATSRC    SAT077R30   RPGLE       Transfiere archivos a EXCEL.
   1QRPGLESRC   MMSATSRC    SAT077R31   LPGLE       Consulta/Rep. EA010. Por Region/Tda
   1QRPGLESRC   MMSATSRC    SAT077R31A  RPGLE       Consulta/Rep. EA010. Por Region
   1QRPGLESRC   MMSATSRC    SAT077R31B  RPGLE       Consulta/Rep. EA010. Por Region/Tda
   1QRPGLESRC   MMSATSRC    SAT077R32   RPGLE       Consulta/Rep. EA010. Por Region/Tda
   1QRPGLESRC   MMSATSRC    SAT077R32A  RPGLE       Consulta/Rep. EA010. Por Region/Tda
   1QRPGLESRC   MMSATSRC    SAT077R32B  RPGLE       Consulta/Rep. EA010. Por Region/Tda
   1QRPGLESRC   MMSATSRC    SAT077R33   RPGLE       Consulta/Rep. EA010. Por Region/Tda/Prov/Estilo
   1QRPGLESRC   MMSATSRC    SAT077R33A  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Prov/Estilo
   1QRPGLESRC   MMSATSRC    SAT077R33B  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Prov/Estilo
   1QRPGLESRC   MMSATSRC    SAT077R34   RPGLE       Consulta/Rep. EA010. Por Region/Tda/Jerarquia
   1QRPGLESRC   MMSATSRC    SAT077R34A  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Jerarquia
   1QRPGLESRC   MMSATSRC    SAT077R34B  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Jerarquia
   1QRPGLESRC   MMSATSRC    SAT077R35   RPGLE       Consulta/Rep. EA010. Por Region/Tda/Comprador
   1QRPGLESRC   MMSATSRC    SAT077R35A  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Comprador
   1QRPGLESRC   MMSATSRC    SAT077R35B  RPGLE       Consulta/Rep. EA010. Por Region/Tda/Comprador
   1QRPGLESRC   MMSATSRC    SAT077R36   RPGLE       Consulta/Rep. EA010. Por Tienda
   1QRPGLESRC   MMSATSRC    SAT077R36A  RPGLE       Consulta/Rep. EA010. Por Tienda
006 31/08/19  11:05:49                                                                     PÁGINA   22
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT077R371  RPGLE       Consulta/Rep. EA010. Por Departmento
   1QRPGLESRC   MMSATSRC    SAT077R372  RPGLE       Consulta/Rep. EA010. Por Depto/sdepto
   1QRPGLESRC   MMSATSRC    SAT077R373  RPGLE       Consulta/Rep. EA010. Por Depto/sdepto/Clase
   1QRPGLESRC   MMSATSRC    SAT077R374  RPGLE       Consulta/Rep. EA010. Por Depto/sdepto/Clase/Sclase
   1QRPGLESRC   MMSATSRC    SAT077R38A  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg/Tda/Dpt
   1QRPGLESRC   MMSATSRC    SAT077R38C  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg/Tda/Dpt/Sdp/Cls/S
   1QRPGLESRC   MMSATSRC    SAT077R38E  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg/Tda/Dpt/Sdp/Cls/S
   1QRPGLESRC   MMSATSRC    SAT077R381  RPGLE       Consulta/Rep. EA010. Prv
   1QRPGLESRC   MMSATSRC    SAT077R382  RPGLE       Consulta/Rep. EA010. Prv/Est
   1QRPGLESRC   MMSATSRC    SAT077R384  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg
   1QRPGLESRC   MMSATSRC    SAT077R386  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg/Tda
   1QRPGLESRC   MMSATSRC    SAT077R388  RPGLE       Consulta/Rep. EA010. Prv/Est/Reg/Tda/Dpt
   1QRPGLESRC   MMSATSRC    SAT077R39A  RPGLE       Consulta/Rep. EA010. Por Comp/Reg/Tda/Prv/Est/Sku
   1QRPGLESRC   MMSATSRC    SAT077R391  RPGLE       Consulta/Rep. EA010. Por Comp
   1QRPGLESRC   MMSATSRC    SAT077R392  RPGLE       Consulta/Rep. EA010. Por Comp/Reg
   1QRPGLESRC   MMSATSRC    SAT077R394  RPGLE       Consulta/Rep. EA010. Por Comp/Reg/Tda
   1QRPGLESRC   MMSATSRC    SAT077R396  RPGLE       Consulta/Rep. EA010. Por Comp/Reg/Tda/Prv
   1QRPGLESRC   MMSATSRC    SAT077R398  RPGLE       Consulta/Rep. EA010. Por Comp/Reg/Tda/Prv/Est
   1QRPGLESRC   MMSATSRC    SAT078R     RPGLE       Claves de condicion
   1QRPGLESRC   MMSATSRC    SAT078R1    RPGLE       Claves de condicion % de descuento
   1QRPGLESRC   MMSATSRC    SAT078R2    RPGLE       Claves de condicion proveedor
   1QRPGLESRC   MMSATSRC    SAT078R3    RPGLE       Claves de condicion proveedor 400
   1QRPGLESRC   MMSATSRC    SAT078R4    RPGLE       Claves de condicion % seleccion
   1QRPGLESRC   MMSATSRC    SAT078R5    RPGLE       Claves de condicion seleccion
   1QRPGLESRC   MMSATSRC    SAT079R     RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079RIV7  RPGLE       carga aarchivo de movimientos a V7         compil
   1QRPGLESRC   MMSATSRC    SAT079RP    RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079RPI   RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079RPV7  RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079RSAL  RPGLE       Actualiza Saldos
   1QRPGLESRC   MMSATSRC    SAT079RV5   RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079RV7   RPGLE       Actualiza saldos iniciales para archivo de Movtos
   1QRPGLESRC   MMSATSRC    SAT079R0    RPGLE       valida carga de saldos iniciales
   1QRPGLESRC   MMSATSRC    SAT079R00   RPGLE       valida carga de saldos iniciales
   1QRPGLESRC   MMSATSRC    SAT079R02A  RPGLE       Reporte EA010 - Parámetros de ejecución (Ctl Inv)
   1QRPGLESRC   MMSATSRC    SAT079R02X  RPGLE       Reporte EA010 - Parámetros de ejecución (Ctl Inv)
   1QRPGLESRC   MMSATSRC    SAT079R1    RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1A   RPGLE       Actualiza movimientos para año anterior
   1QRPGLESRC   MMSATSRC    SAT079R1A1  RPGLE       Actualiza movimientos para año anterior
   1QRPGLESRC   MMSATSRC    SAT079R1EP  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1ES  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1N1  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1P   RPGLE       Actualiza movimientos para EA010 Previo
   1QRPGLESRC   MMSATSRC    SAT079R1P7  RPGLE       Actualiza movimientos para EA010 Previo        V7
   1QRPGLESRC   MMSATSRC    SAT079R1RP  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1V1  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1V6  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R1V7  RPGLE       Actualiza movimientos para EA010
   1QRPGLESRC   MMSATSRC    SAT079R2    RPGLE       sigue Saldos Iniciles para procesos mensuales
   1QRPGLESRC   MMSATSRC    SAT079R2BL  RPGLE       Saldos Iniciles para mes de Abril
006 31/08/19  11:05:49                                                                     PÁGINA   23
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT079R2BT  RPGLE       Saldos Iniciles para mes de Agosto transito
   1QRPGLESRC   MMSATSRC    SAT079R2B1  RPGLE       Saldos Iniciles para mes de Junio
   1QRPGLESRC   MMSATSRC    SAT079R2B2  RPGLE       Saldos Iniciles para mes de Julio
   1QRPGLESRC   MMSATSRC    SAT079R2V5  RPGLE       Carga Saldos Iniciles para procesos mensuales
   1QRPGLESRC   MMSATSRC    SAT079R2V7  RPGLE       sigue Saldos Iniciles para procesos mensuales
   1QRPGLESRC   MMSATSRC    SAT079R21   RPGLE       Reporte EA010 - Estructura ventas desde CSHDET
   1QRPGLESRC   MMSATSRC    SAT079R21A  RPGLE       Reporte EA010 - Estructura ventas desde CSHDET
   1QRPGLESRC   MMSATSRC    SAT079R22   RPGLE       Reporte EA010 - Estructura ventas desde INVAUD
   1QRPGLESRC   MMSATSRC    SAT079R22A  RPGLE       Reporte EA010 - Estructura ventas desde INVAUD
   1QRPGLESRC   MMSATSRC    SAT079R23   RPGLE       Reporte EA010 - Concilia CSHDET e INVAUD
   1QRPGLESRC   MMSATSRC    SAT079R3    RPGLE       Resumen de Movtos x Tda/Jerarquia, Jerarquia & Tda
   1QRPGLESRC   MMSATSRC    SAT079R3P   RPGLE       Acumula información de moviminetos para Archivo
   1QRPGLESRC   MMSATSRC    SAT079R3PN  RPGLE       Acumula información de moviminetos para Archivo
   1QRPGLESRC   MMSATSRC    SAT079R31   RPGLE       Reporte EA010 - Formatea Vtas/Inv Mes Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R31A  RPGLE       Reporte EA010 - Formatea Vtas/Inv Mes Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R32   RPGLE       Reporte EA010 - Formatea Vtas/Inv Mes Ctl Inv
   1QRPGLESRC   MMSATSRC    SAT079R32A  RPGLE       Reporte EA010 - Formatea Vtas/Inv Mes Ctl Inv
   1QRPGLESRC   MMSATSRC    SAT079R4    RPGLE       Actualiza eventos de Costo
   1QRPGLESRC   MMSATSRC    SAT079R4P   RPGLE       Actualiza eventos de Costo
   1QRPGLESRC   MMSATSRC    SAT079R40   RPGLE       Reporte EA010 - Acelerador de programa SAT079R42
   1QRPGLESRC   MMSATSRC    SAT079R41   RPGLE       Reporte EA010 - Estructura reporte Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R41A  RPGLE       Reporte EA010 - Estructura reporte Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R42   RPGLE       Reporte EA010 - Estructura reporte
   1QRPGLESRC   MMSATSRC    SAT079R42A  RPGLE       Reporte EA010 - Estructura reporte Ctl Inv
   1QRPGLESRC   MMSATSRC    SAT079R42V  RPGLE       Reporte EA010 - Estructura reporte Vtas
   1QRPGLESRC   MMSATSRC    SAT079R51   RPGLE       Reporte EA010 - Actualiza eventos cst Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R51A  RPGLE       Reporte EA010 - Actualiza eventos cst Aud Vtas
   1QRPGLESRC   MMSATSRC    SAT079R52   RPGLE       Reporte EA010 - Actualiza eventos cst
   1QRPGLESRC   MMSATSRC    SAT079R52A  RPGLE       Reporte EA010 - Actualiza eventos cst Ctl Inv
   1QRPGLESRC   MMSATSRC    SAT079R61   RPGLE       Reporte EA010 - Archivos p/envío a excel CSHDET
   1QRPGLESRC   MMSATSRC    SAT079R61A  RPGLE       Reporte EA010 - Archivos p/envío a excel CSHDET
   1QRPGLESRC   MMSATSRC    SAT079R62   RPGLE       Reporte EA010 - Archivos p/envío a excel
   1QRPGLESRC   MMSATSRC    SAT079R62A  RPGLE       Reporte EA010 - Archivos p/envío a excel INVAUD
   1QRPGLESRC   MMSATSRC    SAT079R62V  RPGLE       Reporte EA010 - Archivos p/envío a excel Vtas
   1QRPGLESRC   MMSATSRC    SAT079R72   RPGLE       Reporte EA010 - Saldo final como inicial sig pdo
   1QRPGLESRC   MMSATSRC    SAT079R720  RPGLE       Reporte EA010 - Actualiza inventario congelado
   1QRPGLESRC   MMSATSRC    SAT079R721  RPGLE       Reporte EA010 - Saldo final como inicial sig pdo
   1QRPGLESRC   MMSATSRC    SAT079R722  RPGLE       Reporte EA010 - Separa ventas posteriores sig pdo
   1QRPGLESRC   MMSATSRC    SAT079R8    RPGLE       Reporte EA010 - Parámetros de ejecución (Aud Vtas)
   1QRPGLESRC   MMSATSRC    SAT079R9    RPGLE       Reporte EA010 - Parámetros de ejecución
   1QRPGLESRC   MMSATSRC    SAT079R91   RPGLE       Reporte EA010 - Control de aceleración de procesos
   1QRPGLESRC   MMSATSRC    SAT080R     RPGLE       Accounts Payable Invoice Entry Program AP0200
   1QRPGLESRC   MMSATSRC    SAT080R1    RPGLE       Accounts Payable Default Distribution Build AP0204
   1QRPGLESRC   MMSATSRC    SAT080R2    RPGLE       Multiple Purchase Order Entry for Invoice AP0208
   1QRPGLESRC   MMSATSRC    SAT081R     RPGLE       Dev. x Defecto de Fabrica         Apertura
   1QRPGLESRC   MMSATSRC    SAT081R1    RPGLE       Dev. x Defecto de Fabrica         Valida y Procesa
   1QRPGLESRC   MMSATSRC    SAT081R3    RPGLE       Devolucion x Merc.Dañada Cierre x Devolución
   1QRPGLESRC   MMSATSRC    SAT081R7    RPGLE       Dev. x Defecto de Fabrica       Imprime Devolución
   1QRPGLESRC   MMSATSRC    SAT082R     RPGLE       Transferencia de Mercancía                Apertura
   1QRPGLESRC   MMSATSRC    SAT082R1    RPGLE       Transferencia de Mercancía                Proceso
006 31/08/19  11:05:49                                                                     PÁGINA   24
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT082R1BK  RPGLE       Transferencia de Mercancía                Proceso
   1QRPGLESRC   MMSATSRC    SAT082R3    RPGLE       Transferencia de Mercancía                Cierre
   1QRPGLESRC   MMSATSRC    SAT082R7    RPGLE       Transferencia de Mercancía                Consulta
   1QRPGLESRC   MMSATSRC    SAT082R7.1  RPGLE       Transferencia de Mercancía                Conulta
   1QRPGLESRC   MMSATSRC    SAT082R7.2  RPGLE       Transferencia de Mercancía                Consulta
   1QRPGLESRC   MMSATSRC    SAT082R7.3  RPGLE       Transferencia de Mercancía                Consulta
   1QRPGLESRC   MMSATSRC    SAT082R7BK  RPGLE       Transferencia de Mercancía                Conulta
   1QRPGLESRC   MMSATSRC    SAT088R     RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088RBK   RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088RMIG  RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R00D  RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R1    RPGLE       Selección información Venta Empleados
   1QRPGLESRC   MMSATSRC    SAT088R1BK  RPGLE       Selección información Venta Empleados
   1QRPGLESRC   MMSATSRC    SAT088R2    RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R2BK  RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R2VL  RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R200  RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT088R22   RPGLE       Generación archivo de Información VentaEmpleados
   1QRPGLESRC   MMSATSRC    SAT089R     RPGLE       Consulta de Unidades y Costos (CADENA)
   1QRPGLESRC   MMSATSRC    SAT089RADR  RPGLE       Consulta de Unidades y Costos (CADENA)
   1QRPGLESRC   MMSATSRC    SAT089RAD1  RPGLE       Consulta de Unidades y Costos (CADENA)
   1QRPGLESRC   MMSATSRC    SAT089RBAK  RPGLE       Consulta de Unidades y Costos (CADENA)
   1QRPGLESRC   MMSATSRC    SAT089RBK   RPGLE       Consulta de Unidades y Costos (CADENA)
   1QRPGLESRC   MMSATSRC    SAT089R1    RPGLE       Consulta de Unidades y Costos (Tienda)
   1QRPGLESRC   MMSATSRC    SAT091R     RPGLE       Trabajar con Marcas - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091RA    RPGLE       Trabajar con Tiendas - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091RB    RPGLE       Trabajar con Departs. - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091RC    RPGLE       Trabajar con Cobros TAE - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091RD    RPGLE       Trabajar con Cobro SERV - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091RE    RPGLE       Trabajar con Jerarq (n2) - NVO esquema Comisiones
   1QRPGLESRC   MMSATSRC    SAT091R6    RPGLE       Nuevo Esquema de Comisiones - Proceso Inicial
   1QRPGLESRC   MMSATSRC    SAT091R6.1  RPGLE       Nuevo Esquema de Comisiones - Proceso Inicial
   1QRPGLESRC   MMSATSRC    SAT091R7    RPGLE       Nuevo Esquema de Comisiones - Proceso AUTOMATICO
   1QRPGLESRC   MMSATSRC    SAT091R7.1  RPGLE       Nuevo Esquema de Comisiones - Proceso AUTOMATICO
   1QRPGLESRC   MMSATSRC    SAT091R7.2  RPGLE       Nuevo Esquema de Comisiones - Proceso AUTOMATICO
   1QRPGLESRC   MMSATSRC    SAT094R0    RPGLE       Reporte EA010 Copia Saldos Iniciales
   1QRPGLESRC   MMSATSRC    SAT094R1    RPGLE       Reporte EA010 Copia Saldos Iniciales
   1QRPGLESRC   MMSATSRC    SAT094R2    SQLRPGLE    Reporte EA010 Complementa Ttda/SKU del periodo
   1QRPGLESRC   MMSATSRC    SAT094R3    SQLRPGLE    Reporte EA010 Nivel Obtiene Mov. del Corte
   1QRPGLESRC   MMSATSRC    SAT095R1    RPGLE       EA010 Paso No.1 Copia Saldo Iniciales
   1QRPGLESRC   MMSATSRC    SAT095R2    SQLRPGLE    EA010 Paso No.2 Complementa Tda/SKu del Per.Actual
   1QRPGLESRC   MMSATSRC    SAT095R3    SQLRPGLE    EA010 Paso No.3 Movimientos del Corte
   1QRPGLESRC   MMSATSRC    SAT095R4    SQLRPGLE    EA010 Paso No.4 Acumula
   1QRPGLESRC   MMSATSRC    SAT099R1    RPGLE
   1QRPGLESRC   MMSATSRC    SAT099R2    RPGLE
   1QRPGLESRC   MMSATSRC    SAT100R     RPGLE       Transfer Batch Header Maintenance  TRF021
   1QRPGLESRC   MMSATSRC    SAT100RPEN  RPGLE       Transfer Batch Header Maintenance  TRF021
   1QRPGLESRC   MMSATSRC    SAT100R1    RPGLE       Transfer Turbo Warehouse Str Det. Ent. TRF064
   1QRPGLESRC   MMSATSRC    SAT100R2    RPGLE       Transfer Turbo Warehouse Str Det. Ent. TRF064
   1QRPGLESRC   MMSATSRC    SAT100R3    RPGLE       Llena detalle de transferencias masivas
006 31/08/19  11:05:49                                                                     PÁGINA   25
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT100R3CH  RPGLE       Llena detalle de transferencias masivas
   1QRPGLESRC   MMSATSRC    SAT100R4    RPGLE       Llena detalle de transferencias masivas
   1QRPGLESRC   MMSATSRC    SAT100R9    RPGLE
   1QRPGLESRC   MMSATSRC    SAT101R     RPGLE       COST EVENT RELEASE SELECTION - CONTROL
   1QRPGLESRC   MMSATSRC    SAT101RV1   RPGLE       COST EVENT RELEASE SELECTION - CONTROL
   1QRPGLESRC   MMSATSRC    SAT101R1    RPGLE       Claves de razon
   1QRPGLESRC   MMSATSRC    SAT101R2    RPGLE       Claves de razon seleccion
   1QRPGLESRC   MMSATSRC    SAT101R3    RPGLE       Claves de razon
   1QRPGLESRC   MMSATSRC    SAT101R5    RPGLE       Claves de razon
   1QRPGLESRC   MMSATSRC    SAT101R6    RPGLE       Eventos de costo
   1QRPGLESRC   MMSATSRC    SAT101R98   RPGLE       COST EVENT RELEASE SELECTION - CONTROL
   1QRPGLESRC   MMSATSRC    SAT101R99   RPGLE       COST EVENT RELEASE SELECTION - CONTROL
   1QRPGLESRC   MMSATSRC    SAT102R     RPGLE       PROYECCION DE PAGO 60 DIAS/8 SEMANAS
   1QRPGLESRC   MMSATSRC    SAT103R     RPGLE
   1QRPGLESRC   MMSATSRC    SAT103RCL   RPGLE       Recibos - Reclasifica
   1QRPGLESRC   MMSATSRC    SAT103R0    RPGLE       Recibos - Div Proceso
   1QRPGLESRC   MMSATSRC    SAT103R1    SQLRPGLE    Recibos - Datos
   1QRPGLESRC   MMSATSRC    SAT103R2    RPGLE       Recibos - Recupera Recibos
   1QRPGLESRC   MMSATSRC    SAT103R3    RPGLE       Recibos - Recupera Ajustes
   1QRPGLESRC   MMSATSRC    SAT103R4    RPGLE       Recibos - Recupera Devoluciones
   1QRPGLESRC   MMSATSRC    SAT103R9    RPGLE       Recibos - Reporte
   1QRPGLESRC   MMSATSRC    SAT104R     RPGLE       REPLENISHMENT PARAMETER MAINTENANCE
   1QRPGLESRC   MMSATSRC    SAT104R1    RPGLE       REPLENISHMENT PARAMETER MAINTENANCE PROGRAM.RPL201
   1QRPGLESRC   MMSATSRC    SAT104R2    RPGLE       REPLENISHMENT PARAMETER MAINTENANCE PROGRAM.RPL201
   1QRPGLESRC   MMSATSRC    SAT104R5    RPGLE       REPLENISHMENT PARAMETER MAINTENANCE
   1QRPGLESRC   MMSATSRC    SAT105R     RPGLE       Transfers Receipts   TRF019
   1QRPGLESRC   MMSATSRC    SAT105R1    RPGLE       Transfer Receipt Maintenance-Vendor Style No.
   1QRPGLESRC   MMSATSRC    SAT106R     RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R1    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R2    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R21   RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R3    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R4    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R5    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R6    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R7    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT106R8    RPGLE       Desplazamiento de producto
   1QRPGLESRC   MMSATSRC    SAT107R     RPGLE
   1QRPGLESRC   MMSATSRC    SAT110R     RPGLE       Imprime Inventarios Negativos
   1QRPGLESRC   MMSATSRC    SAT110R1    SQLRPGLE    Reporte Inventario Negativo en Tda (-1a -60pzas)
   1QRPGLESRC   MMSATSRC    SAT110R1.1  SQLRPGLE    Reporte Inventario Negativo en Tda (-1a -60pzas)
   1QRPGLESRC   MMSATSRC    SAT110R1X   SQLRPGLE    Reporte Inventario Negativo en Tda (-1a -60pzas)
   1QRPGLESRC   MMSATSRC    SAT110R2    RPGLE       selec región para enviar a excel inv/Neg. -1 a-60
   1QRPGLESRC   MMSATSRC    SAT110R3    SQLRPGLE    Excel C/Inventario Negativo en Tda (-1a -60pzas)
   1QRPGLESRC   MMSATSRC    SAT110R4    RPGLE       Picos Sin rebajas
   1QRPGLESRC   MMSATSRC    SAT110R5    RPGLE       Imprime Picos con Rebajas                      LFH
   1QRPGLESRC   MMSATSRC    SAT110R5A   SQLRPGLE    Reporte de Picos con Rebajas   LFH
   1QRPGLESRC   MMSATSRC    SAT110R5A.  SQLRPGLE    Reporte de Picos con Rebajas   LFH
   1QRPGLESRC   MMSATSRC    SAT111FM    RPGLE       Select store transfers for shipping
   1QRPGLESRC   MMSATSRC    SAT111R     RPGLE       Select store transfers for shipping TRF159
006 31/08/19  11:05:49                                                                     PÁGINA   26
   2Archivo     Biblioteca  Miembro     Tipo        TEXT
   1                                    Fuente      Texto'descripción'
   2QRPGLESRC   MMSATSRC    SAT111R.1   RPGLE       Select store transfers for shipping TRF159
   1QRPGLESRC   MMSATSRC    SAT111RA    RPGLE       Transfer Print Selection copia del TRF121
   1QRPGLESRC   MMSATSRC    SAT111R1    RPGLE       Actualización de estatus en SAT111F
   1QRPGLESRC   MMSATSRC    SAT111R2    RPGLE       Transferencias LI - HJ Arch. ALGCHG
   1QRPGLESRC   MMSATSRC    SAT115DLY   RPGLE       Servicios - delay
   1QRPGLESRC   MMSATSRC    SAT115R1    RPGLE       Servicios - Div Proceso
   1QRPGLESRC   MMSATSRC    SAT115R2    SQLRPGLE    Servicios - Datos
